customer id,transaction date,transaction type,amount
16,2017-04-14,A,978
16,2017-12-31,B,664
16,2016-04-09,C,698
16,2017-07-29,A,422
16,2016-02-27,B,407
16,2017-06-27,C,729
16,2018-04-19,A,960
16,2018-04-26,B,454
16,2018-05-28,C,919
16,2018-05-07,A,884
16,2016-08-28,B,927
16,2016-04-01,C,700
16,2016-02-11,A,509
16,2017-08-13,B,657
16,2016-10-31,C,666
16,2016-09-09,A,506
16,2018-04-21,B,858
16,2017-08-04,C,936
16,2018-06-14,A,688
16,2017-09-29,B,660
16,2017-02-02,C,642
16,2016-10-05,A,877
16,2016-08-15,B,407
16,2018-06-02,C,521
16,2016-05-31,A,855
16,2018-02-20,B,949
16,2016-08-16,C,445
16,2016-07-22,A,550
16,2017-01-12,B,895
16,2018-06-01,C,505
16,2017-12-11,A,988
16,2017-06-02,B,830
16,2016-12-23,C,849
16,2018-07-20,A,563
16,2017-05-17,B,852
16,2018-07-07,C,440
16,2018-04-18,A,610
16,2018-05-20,B,852
16,2016-10-27,C,842
16,2017-02-21,A,930
16,2018-05-09,B,705
16,2016-05-13,C,794
16,2018-02-09,A,707
16,2018-01-13,B,855
16,2018-02-06,C,863
16,2018-06-13,A,735
16,2016-08-13,B,435
16,2017-06-27,C,631
16,2017-06-16,A,856
16,2017-01-14,B,788
16,2018-05-25,C,802
16,2018-02-20,A,984
16,2017-12-04,B,571
16,2018-01-30,C,959
16,2017-02-11,A,838
16,2018-05-15,B,505
16,2018-05-31,C,675
16,2018-04-27,A,782
16,2016-01-30,B,995
16,2018-06-15,C,522
16,2016-04-28,A,566
16,2017-01-23,B,718
16,2018-01-15,C,461
16,2017-07-31,A,404
16,2018-01-17,B,709
16,2017-04-04,C,708
16,2016-06-03,A,711
16,2016-12-03,B,746
16,2017-03-09,C,811
16,2016-10-18,A,500
16,2016-08-09,B,820
16,2016-04-07,C,623
16,2016-09-10,A,581
16,2016-11-11,B,824
16,2018-06-28,C,937
16,2017-05-30,A,961
16,2016-12-17,B,949
16,2017-07-04,C,431
16,2017-10-10,A,481
16,2018-04-08,B,655
16,2016-11-28,C,696
17,2016-02-19,A,854
17,2018-01-19,B,971
17,2018-05-19,C,583
17,2018-01-16,A,707
17,2016-06-24,B,906
17,2016-02-21,C,904
17,2018-05-07,A,872
17,2018-02-25,B,582
17,2017-08-25,C,603
17,2017-11-23,A,755
17,2016-11-28,B,827
17,2016-07-08,C,806
17,2018-03-25,A,499
17,2017-01-30,B,481
17,2016-10-07,C,667
17,2016-12-04,A,987
17,2017-05-23,B,897
17,2016-10-21,C,636
17,2016-10-06,A,569
17,2018-06-19,B,713
17,2018-04-23,C,817
17,2018-01-05,A,554
17,2017-08-10,B,849
17,2017-10-04,C,727
17,2018-02-18,A,660
17,2016-04-15,B,544
17,2017-02-21,C,505
17,2018-04-06,A,940
17,2017-09-28,B,412
17,2016-08-28,C,501
17,2017-05-08,A,461
17,2017-06-25,B,939
17,2018-05-17,C,933
17,2016-09-15,A,446
17,2017-03-25,B,815
17,2018-02-22,C,945
17,2017-05-15,A,953
17,2016-04-24,B,730
17,2017-10-26,C,627
17,2018-02-04,A,976
17,2017-04-30,B,561
17,2016-06-22,C,930
17,2017-11-05,A,503
17,2017-10-16,B,597
17,2018-07-22,C,414
17,2017-07-10,A,708
17,2018-07-06,B,447
17,2018-02-22,C,859
17,2018-03-18,A,601
17,2017-03-04,B,990
17,2018-04-02,C,639
17,2018-05-11,A,852
17,2016-08-11,B,426
17,2016-08-24,C,817
17,2016-06-04,A,710
17,2016-05-11,B,812
17,2017-11-11,C,525
17,2017-03-11,A,815
17,2017-01-30,B,555
17,2018-04-21,C,662
17,2018-04-16,A,409
17,2017-06-08,B,686
17,2017-03-26,C,434
17,2017-05-14,A,632
17,2018-03-24,B,639
17,2016-07-29,C,708
17,2016-04-28,A,867
17,2016-05-18,B,832
17,2018-02-14,C,431
17,2018-03-30,A,687
17,2016-09-05,B,509
17,2017-02-21,C,981
17,2016-05-01,A,590
17,2017-01-01,B,445
17,2017-10-27,C,667
17,2016-03-12,A,977
17,2017-01-11,B,967
17,2017-06-29,C,907
17,2016-11-12,A,690
17,2017-03-16,B,431
17,2016-07-16,C,609
17,2017-11-03,A,855
17,2018-05-11,B,569
17,2017-07-01,C,865
17,2017-02-21,A,759
17,2017-08-14,B,646
17,2018-03-22,C,698
17,2017-12-16,A,477
17,2018-06-28,B,738
17,2018-02-23,C,416
17,2017-05-16,A,930
17,2016-08-16,B,494
17,2016-11-12,C,923
17,2016-03-11,A,928
17,2016-06-25,B,998
17,2017-11-16,C,782
17,2017-11-26,A,573
17,2017-07-28,B,931
17,2017-04-06,C,459
17,2017-01-15,A,694
17,2016-02-06,B,615
17,2016-11-17,C,565
17,2016-09-26,A,724
17,2017-01-16,B,886
17,2017-09-27,C,656
17,2016-04-03,A,989
17,2016-07-02,B,718
17,2016-04-11,C,649
17,2017-12-24,A,489
17,2018-04-26,B,950
17,2018-07-08,C,631
17,2016-08-10,A,606
17,2017-06-07,B,422
17,2017-12-23,C,652
17,2016-07-25,A,833
17,2016-03-05,B,581
17,2018-06-28,C,473
17,2016-07-14,A,623
17,2017-02-25,B,663
17,2018-04-08,C,986
17,2018-07-24,A,966
17,2016-07-14,B,614
17,2017-04-02,C,678
17,2017-06-24,A,640
17,2017-06-03,B,792
17,2017-12-26,C,404
17,2017-12-12,A,753
17,2017-04-28,B,881
17,2017-06-04,C,792
17,2016-11-26,A,874
17,2017-10-22,B,582
17,2016-03-09,C,741
17,2016-05-13,A,816
17,2018-06-30,B,559
17,2017-05-20,C,641
17,2017-08-14,A,907
17,2016-04-02,B,913
17,2016-05-18,C,486
17,2017-11-09,A,860
17,2017-12-04,B,797
17,2017-09-07,C,923
17,2017-03-09,A,799
17,2017-08-22,B,993
17,2018-07-25,C,469
17,2017-04-11,A,750
17,2017-09-18,B,814
17,2016-03-31,C,619
17,2017-04-27,A,677
17,2017-01-06,B,887
17,2016-02-02,C,628
17,2018-02-04,A,532
17,2016-04-05,B,892
17,2016-07-02,C,820
17,2017-11-12,A,644
17,2018-02-05,B,647
17,2017-05-02,C,566
17,2018-02-17,A,512
17,2017-12-11,B,703
17,2018-06-24,C,954
17,2016-07-27,A,608
17,2017-08-13,B,798
17,2018-04-13,C,516
17,2017-07-17,A,591
17,2016-12-09,B,541
17,2018-06-26,C,627
17,2018-06-20,A,575
17,2016-03-02,B,640
17,2017-07-08,C,690
17,2018-06-02,A,427
17,2018-04-26,B,917
17,2016-08-08,C,690
17,2017-02-26,A,606
17,2018-03-31,B,785
17,2016-03-05,C,666
17,2018-03-16,A,510
17,2018-04-02,B,787
17,2016-06-06,C,631
17,2017-10-20,A,659
17,2017-02-01,B,989
17,2016-04-06,C,853
17,2018-05-23,A,644
17,2017-07-28,B,864
17,2018-06-30,C,509
17,2017-12-14,A,868
17,2018-04-14,B,541
17,2016-06-26,C,846
17,2016-12-30,A,504
17,2017-11-10,B,528
17,2016-07-15,C,821
17,2017-03-28,A,843
17,2017-06-11,B,632
17,2016-10-19,C,983
17,2017-05-18,A,459
17,2017-09-02,B,495
17,2017-02-16,C,540
17,2016-09-14,A,633
17,2016-05-24,B,739
17,2017-12-21,C,966
17,2016-04-03,A,657
17,2017-01-18,B,776
17,2017-01-01,C,737
17,2016-09-03,A,618
17,2016-11-22,B,425
17,2016-08-07,C,575
17,2018-03-03,A,763
17,2017-10-17,B,850
17,2017-02-27,C,428
17,2016-11-21,A,865
17,2018-07-08,B,805
17,2016-05-12,C,417
17,2017-04-12,A,571
18,2017-07-04,B,919
18,2017-03-18,C,433
18,2017-02-10,A,905
18,2016-08-25,B,765
18,2017-02-07,C,703
18,2016-01-30,A,986
18,2016-04-11,B,820
18,2018-03-28,C,418
18,2017-06-08,A,793
18,2018-04-16,B,689
18,2017-03-18,C,789
18,2018-05-12,A,889
18,2017-03-06,B,909
18,2017-01-22,C,590
18,2018-06-10,A,629
18,2017-10-08,B,799
18,2016-10-08,C,906
18,2018-03-13,A,967
18,2017-07-27,B,842
18,2018-07-15,C,505
18,2018-05-09,A,589
18,2017-08-05,B,555
18,2016-03-20,C,552
18,2018-01-08,A,844
18,2016-10-14,B,942
18,2016-12-09,C,781
18,2016-08-01,A,658
18,2016-01-31,B,926
18,2017-05-15,C,653
18,2018-02-07,A,938
18,2016-05-16,B,540
18,2017-06-23,C,883
18,2017-08-10,A,710
18,2016-10-12,B,935
18,2017-11-02,C,429
18,2018-01-17,A,806
18,2017-03-13,B,947
18,2018-07-04,C,427
18,2017-01-12,A,883
18,2016-04-28,B,550
18,2016-08-14,C,635
18,2017-12-05,A,813
18,2017-02-26,B,691
18,2016-05-29,C,907
18,2017-09-11,A,648
18,2016-03-01,B,597
18,2017-12-18,C,900
18,2016-06-02,A,459
18,2018-07-10,B,758
18,2016-10-07,C,907
18,2016-03-08,A,947
18,2017-03-20,B,612
18,2017-03-08,C,997
18,2017-12-25,A,662
18,2016-07-20,B,518
18,2017-06-09,C,518
18,2017-06-27,A,884
18,2018-05-03,B,532
18,2018-03-09,C,407
18,2016-02-21,A,963
18,2018-01-09,B,631
18,2017-07-04,C,716
18,2018-01-09,A,756
18,2017-04-17,B,743
18,2017-02-06,C,621
18,2016-12-02,A,760
18,2017-03-02,B,921
18,2016-03-12,C,911
18,2017-02-26,A,513
18,2017-11-26,B,756
18,2018-07-18,C,736
18,2016-02-18,A,954
18,2018-03-16,B,792
18,2016-11-14,C,485
18,2016-06-10,A,717
18,2017-10-02,B,689
18,2017-12-13,C,719
18,2018-01-13,A,424
18,2016-09-09,B,763
18,2018-04-17,C,739
18,2017-12-10,A,477
18,2018-06-09,B,804
18,2017-10-16,C,650
18,2016-07-05,A,904
18,2017-01-23,B,829
18,2017-04-05,C,455
18,2018-03-10,A,733
18,2018-04-26,B,977
18,2018-07-21,C,672
18,2016-03-25,A,993
18,2016-12-12,B,652
18,2017-09-01,C,973
18,2017-09-07,A,953
18,2017-02-28,B,582
18,2016-07-16,C,921
18,2018-03-19,A,960
18,2017-11-24,B,657
18,2016-06-08,C,969
18,2018-03-09,A,538
18,2016-07-07,B,632
18,2016-05-05,C,476
18,2016-03-26,A,524
18,2016-12-15,B,751
18,2018-06-01,C,659
18,2016-08-14,A,541
18,2016-02-01,B,757
18,2016-10-10,C,664
18,2017-06-05,A,661
18,2016-11-10,B,801
18,2018-07-21,C,636
18,2018-02-25,A,709
18,2016-06-27,B,890
18,2016-09-01,C,456
18,2016-02-09,A,479
18,2017-08-27,B,418
18,2016-06-02,C,706
18,2017-02-20,A,603
18,2016-12-04,B,661
18,2017-07-12,C,777
18,2016-06-01,A,412
18,2017-09-04,B,927
18,2016-02-12,C,696
18,2016-07-22,A,705
18,2016-11-05,B,950
18,2016-09-05,C,653
18,2017-03-13,A,692
18,2017-02-08,B,472
18,2016-05-21,C,990
18,2017-08-01,A,937
18,2016-07-21,B,792
18,2018-05-30,C,779
18,2016-09-11,A,588
18,2017-09-03,B,488
18,2018-03-25,C,574
18,2018-07-15,A,545
18,2018-05-24,B,633
18,2017-01-10,C,994
18,2017-09-07,A,844
18,2018-05-31,B,614
18,2016-07-25,C,988
18,2018-07-05,A,795
18,2017-03-06,B,415
18,2017-03-10,C,619
18,2018-04-26,A,432
18,2016-09-05,B,406
18,2016-06-05,C,523
18,2016-10-13,A,731
18,2016-04-08,B,473
18,2016-09-12,C,614
18,2017-04-20,A,824
18,2018-05-29,B,718
18,2016-02-09,C,749
18,2016-08-23,A,572
18,2018-02-21,B,802
18,2017-10-03,C,803
18,2018-07-24,A,547
18,2017-02-16,B,960
18,2017-08-07,C,421
18,2018-05-22,A,883
18,2017-10-21,B,661
18,2017-04-30,C,967
18,2017-07-30,A,527
18,2017-07-17,B,741
18,2018-02-04,C,856
18,2018-06-01,A,760
18,2017-08-02,B,719
18,2016-04-13,C,578
18,2016-12-17,A,528
18,2018-01-21,B,595
18,2016-04-18,C,929
18,2017-10-05,A,959
18,2016-04-03,B,846
18,2016-02-17,C,960
18,2017-11-03,A,642
18,2016-02-22,B,869
18,2018-05-09,C,839
18,2018-07-15,A,852
18,2018-06-07,B,670
18,2017-08-17,C,483
18,2016-12-20,A,534
18,2017-12-22,B,843
18,2016-03-16,C,624
18,2018-02-12,A,683
18,2016-02-12,B,734
18,2018-07-29,C,419
18,2017-10-29,A,666
18,2017-05-24,B,920
18,2016-06-26,C,650
18,2018-05-30,A,553
18,2018-07-29,B,698
18,2018-01-13,C,633
18,2016-11-08,A,445
18,2016-11-27,B,756
18,2018-04-16,C,480
18,2016-02-22,A,944
18,2017-05-16,B,541
18,2016-09-14,C,611
18,2016-12-04,A,414
18,2016-07-15,B,618
18,2018-05-17,C,730
18,2017-10-23,A,714
18,2017-08-10,B,973
18,2018-01-05,C,679
18,2016-11-24,A,813
18,2018-04-08,B,406
18,2016-05-29,C,668
18,2018-04-28,A,462
18,2018-05-20,B,837
18,2018-03-13,C,667
18,2016-11-27,A,604
18,2018-02-05,B,516
18,2016-05-23,C,886
18,2016-09-07,A,546
18,2018-05-10,B,919
19,2018-03-16,C,988
19,2016-11-30,A,653
19,2017-12-19,B,529
19,2017-12-28,C,927
19,2016-07-28,A,488
19,2017-09-21,B,718
19,2017-06-22,C,671
19,2017-04-23,A,988
19,2017-03-20,B,556
19,2017-10-19,C,518
19,2018-01-21,A,966
19,2018-04-02,B,783
19,2017-05-12,C,1000
19,2016-06-21,A,701
19,2016-02-29,B,725
19,2017-08-06,C,985
19,2018-05-26,A,414
19,2017-08-29,B,884
19,2017-06-27,C,955
19,2018-05-10,A,477
19,2016-11-12,B,582
19,2017-02-15,C,835
19,2016-03-16,A,894
19,2017-07-05,B,992
19,2016-09-07,C,493
19,2017-11-27,A,516
19,2016-09-08,B,827
19,2017-06-09,C,579
19,2018-04-27,A,747
19,2018-03-24,B,800
19,2016-09-29,C,805
19,2016-06-30,A,441
19,2018-04-21,B,485
19,2017-11-28,C,447
19,2016-07-20,A,727
19,2017-12-31,B,745
19,2017-06-19,C,724
19,2018-03-01,A,496
19,2017-05-11,B,786
19,2016-07-07,C,781
19,2017-04-29,A,460
19,2017-11-30,B,924
19,2017-04-16,C,613
19,2016-12-10,A,590
19,2017-09-27,B,776
19,2017-10-11,C,846
19,2018-01-21,A,549
19,2018-05-24,B,462
19,2016-04-19,C,481
19,2017-11-10,A,427
19,2016-05-16,B,855
19,2017-04-25,C,608
19,2017-12-23,A,628
19,2018-06-08,B,870
19,2016-10-22,C,645
19,2017-09-10,A,876
19,2016-12-28,B,886
19,2016-12-16,C,712
19,2017-04-11,A,453
19,2018-02-09,B,440
19,2017-04-03,C,505
19,2017-12-31,A,663
19,2017-11-09,B,617
19,2016-09-20,C,964
19,2017-12-09,A,994
19,2018-03-11,B,471
19,2016-07-28,C,506
19,2017-02-03,A,440
19,2017-08-31,B,817
19,2016-03-10,C,809
19,2016-02-21,A,888
19,2018-04-17,B,642
19,2018-01-16,C,442
19,2016-05-06,A,944
19,2016-02-15,B,987
19,2016-09-03,C,839
19,2017-07-03,A,421
19,2017-04-29,B,503
19,2017-08-14,C,662
19,2017-04-30,A,845
19,2016-10-21,B,858
19,2016-12-23,C,404
19,2017-12-20,A,502
19,2018-07-20,B,670
19,2016-03-14,C,830
19,2017-03-31,A,768
19,2017-05-06,B,581
19,2017-09-06,C,680
19,2016-06-23,A,794
19,2017-05-19,B,820
19,2017-04-02,C,606
19,2017-01-09,A,603
19,2016-10-20,B,606
19,2016-06-30,C,939
19,2017-06-14,A,519
19,2016-07-24,B,659
19,2018-05-25,C,556
19,2016-07-12,A,661
19,2018-07-21,B,669
19,2018-06-30,C,879
19,2017-03-30,A,836
19,2018-03-14,B,862
19,2018-03-17,C,937
19,2016-12-08,A,471
19,2016-04-23,B,721
19,2016-03-21,C,995
19,2016-09-30,A,502
19,2016-09-19,B,975
19,2017-10-12,C,828
19,2017-06-04,A,573
19,2017-12-21,B,548
19,2016-10-08,C,416
19,2018-01-16,A,817
19,2017-02-19,B,964
19,2016-10-01,C,472
19,2016-10-07,A,474
19,2017-09-13,B,554
19,2016-04-13,C,909
19,2016-08-24,A,571
19,2018-07-16,B,821
19,2016-12-14,C,567
19,2017-06-01,A,801
19,2017-05-16,B,841
19,2017-03-30,C,888
19,2017-12-20,A,556
19,2017-04-25,B,575
19,2016-12-27,C,633
19,2018-02-14,A,712
19,2017-01-15,B,401
19,2016-06-14,C,691
19,2016-12-05,A,621
19,2018-01-04,B,686
19,2016-12-16,C,428
19,2017-05-27,A,760
19,2018-03-08,B,729
19,2017-07-03,C,452
19,2017-05-01,A,748
19,2017-12-10,B,848
19,2017-11-04,C,562
19,2016-05-24,A,982
19,2016-04-02,B,730
19,2017-02-03,C,530
19,2016-10-23,A,408
19,2017-05-15,B,667
19,2016-04-23,C,515
19,2016-05-28,A,825
19,2017-10-27,B,504
19,2016-09-16,C,446
19,2016-05-04,A,447
19,2016-07-03,B,642
19,2017-02-02,C,739
19,2016-11-12,A,472
19,2016-10-06,B,710
19,2018-05-18,C,603
19,2017-01-24,A,597
19,2018-03-31,B,686
19,2016-06-13,C,918
19,2017-03-18,A,952
19,2016-05-26,B,621
19,2018-02-22,C,524
19,2017-08-10,A,797
19,2018-03-13,B,502
19,2018-04-17,C,553
19,2016-06-23,A,443
19,2016-12-09,B,424
19,2017-03-05,C,664
19,2017-03-01,A,675
19,2016-05-24,B,831
19,2017-09-14,C,724
19,2017-02-25,A,647
19,2017-02-11,B,680
19,2017-05-01,C,590
19,2017-11-25,A,529
19,2017-08-13,B,857
19,2016-04-26,C,515
19,2017-04-30,A,415
19,2016-09-14,B,759
19,2017-10-18,C,914
19,2016-02-21,A,790
19,2017-09-18,B,929
19,2016-12-09,C,826
19,2018-05-12,A,698
19,2016-06-24,B,455
19,2018-05-12,C,981
19,2016-08-03,A,999
19,2017-10-06,B,980
19,2017-12-06,C,713
19,2017-03-20,A,839
19,2017-03-09,B,943
19,2016-09-24,C,712
19,2016-06-11,A,848
19,2016-11-12,B,666
19,2016-10-06,C,680
19,2018-04-22,A,802
19,2018-03-21,B,707
19,2018-01-02,C,707
19,2017-12-01,A,660
19,2016-06-04,B,528
19,2017-04-05,C,768
19,2016-09-15,A,499
19,2018-03-28,B,969
19,2018-05-02,C,596
19,2017-05-20,A,764
19,2016-07-05,B,636
19,2016-06-04,C,450
19,2017-01-04,A,736
19,2017-10-18,B,473
19,2018-03-05,C,575
19,2018-05-26,A,913
19,2017-07-25,B,702
19,2016-05-20,C,579
19,2017-02-09,A,501
20,2017-09-10,B,544
20,2018-07-05,C,404
20,2017-05-07,A,987
20,2017-01-15,B,650
20,2016-03-27,C,767
20,2017-05-13,A,930
20,2017-09-04,B,550
20,2017-11-01,C,566
20,2018-04-17,A,696
20,2018-05-22,B,706
20,2016-02-11,C,615
20,2017-05-27,A,910
20,2016-12-26,B,420
20,2018-07-22,C,780
20,2016-04-15,A,874
20,2016-02-17,B,701
20,2016-09-21,C,769
20,2017-06-11,A,862
20,2017-05-24,B,515
20,2018-03-10,C,758
20,2017-09-02,A,626
20,2016-06-11,B,935
20,2017-05-11,C,716
20,2017-04-11,A,814
20,2016-02-27,B,634
20,2017-06-11,C,628
20,2016-05-03,A,635
20,2017-01-31,B,929
20,2016-07-17,C,670
20,2016-12-19,A,561
20,2018-04-27,B,654
20,2017-06-18,C,884
20,2016-09-05,A,424
20,2017-01-01,B,803
20,2017-10-21,C,697
20,2016-05-17,A,707
20,2016-03-31,B,943
20,2018-02-09,C,437
20,2018-01-02,A,983
20,2016-09-15,B,592
20,2017-08-20,C,838
20,2016-02-19,A,404
20,2017-08-11,B,566
20,2018-03-02,C,507
20,2017-10-06,A,789
20,2017-08-05,B,701
20,2017-05-04,C,774
20,2017-05-30,A,863
20,2017-05-23,B,680
20,2017-05-19,C,612
20,2017-02-27,A,571
20,2017-09-02,B,588
20,2017-04-01,C,621
20,2017-05-27,A,542
20,2018-04-04,B,949
20,2016-02-25,C,465
20,2016-11-27,A,606
20,2016-01-31,B,506
20,2017-05-28,C,910
20,2016-09-30,A,754
20,2016-12-15,B,904
20,2016-06-09,C,919
20,2018-05-17,A,922
20,2018-01-27,B,870
20,2016-05-13,C,702
20,2016-05-06,A,811
20,2016-04-30,B,681
20,2016-06-13,C,531
20,2016-09-02,A,810
20,2016-09-14,B,984
20,2016-12-27,C,791
20,2016-05-20,A,979
20,2018-05-22,B,982
20,2017-08-28,C,817
20,2017-12-20,A,451
20,2018-03-17,B,906
20,2018-06-02,C,424
20,2016-10-20,A,816
20,2017-10-17,B,447
20,2016-09-09,C,991
20,2017-10-25,A,602
20,2017-09-15,B,913
20,2018-02-28,C,656
20,2017-10-12,A,919
20,2016-04-29,B,982
20,2017-03-11,C,544
20,2016-04-21,A,925
20,2017-08-14,B,836
20,2018-06-13,C,412
20,2017-08-08,A,867
20,2017-09-30,B,662
20,2018-03-20,C,656
20,2018-02-07,A,443
20,2018-05-29,B,470
20,2016-06-05,C,746
20,2017-09-30,A,994
20,2017-07-28,B,864
20,2016-06-25,C,955
20,2016-08-03,A,447
20,2016-08-03,B,647
20,2017-08-15,C,426
20,2016-02-23,A,622
20,2017-08-03,B,914
20,2016-07-28,C,926
20,2017-10-05,A,950
20,2016-05-21,B,616
20,2018-07-09,C,898
20,2017-10-31,A,621
20,2018-02-23,B,697
20,2016-09-08,C,536
20,2016-06-23,A,552
20,2018-07-07,B,844
20,2017-05-29,C,557
20,2016-02-16,A,878
20,2017-08-01,B,638
20,2016-03-05,C,717
20,2016-11-16,A,699
20,2017-08-14,B,405
20,2017-12-05,C,829
20,2018-01-03,A,991
20,2018-05-10,B,679
20,2016-06-11,C,781
20,2016-06-19,A,858
20,2016-03-28,B,983
20,2016-11-03,C,960
20,2018-06-04,A,719
20,2017-11-06,B,566
20,2016-05-04,C,454
20,2016-09-19,A,938
20,2018-07-22,B,717
20,2017-05-08,C,786
20,2018-01-15,A,682
20,2016-08-12,B,806
20,2017-01-25,C,764
20,2016-07-20,A,485
20,2017-08-05,B,782
20,2016-11-10,C,725
20,2016-12-25,A,816
20,2016-05-10,B,933
20,2018-06-19,C,967
20,2016-08-02,A,817
20,2016-07-01,B,920
20,2017-01-07,C,613
20,2017-12-31,A,645
20,2016-03-18,B,995
20,2017-06-24,C,780
20,2016-06-24,A,788
20,2017-01-06,B,835
20,2016-09-06,C,532
20,2017-07-08,A,865
20,2017-06-19,B,771
20,2017-09-26,C,842
20,2016-04-21,A,526
20,2018-02-06,B,877
20,2018-04-14,C,671
20,2016-08-19,A,570
20,2016-05-28,B,714
20,2018-01-22,C,598
20,2017-03-10,A,559
20,2016-02-21,B,517
20,2016-05-11,C,742
20,2016-03-07,A,574
20,2017-07-31,B,676
20,2017-05-19,C,630
20,2016-09-21,A,933
20,2016-11-15,B,556
20,2016-09-18,C,738
20,2016-06-06,A,589
20,2017-01-02,B,611
20,2016-05-26,C,552
20,2017-04-18,A,670
20,2017-06-17,B,664
20,2017-01-07,C,793
20,2017-04-26,A,588
20,2017-12-11,B,598
20,2016-03-13,C,915
20,2016-06-04,A,731
20,2017-08-28,B,889
20,2016-10-04,C,913
20,2018-02-12,A,470
20,2017-10-22,B,926
20,2017-05-12,C,687
20,2018-04-14,A,947
20,2017-01-06,B,861
20,2016-09-30,C,710
20,2017-05-31,A,584
20,2017-07-25,B,595
20,2018-02-04,C,666
20,2016-06-25,A,864
20,2018-07-12,B,484
20,2018-05-02,C,726
20,2016-03-11,A,420
20,2016-07-19,B,421
20,2017-01-30,C,986
20,2018-01-10,A,832
20,2017-03-09,B,770
20,2018-04-15,C,756
20,2016-02-22,A,800
20,2017-03-19,B,873
20,2017-11-25,C,859
20,2017-12-24,A,770
20,2017-06-06,B,483
20,2017-01-14,C,927
20,2016-11-11,A,966
20,2018-07-07,B,618
21,2013-06-06,C,449
21,2016-10-21,A,581
21,2016-05-01,B,503
21,2013-11-09,C,424
21,2015-10-06,A,496
21,2013-10-27,B,567
21,2013-05-30,C,492
21,2012-09-04,A,245
21,2013-08-17,B,372
21,2016-08-04,C,255
21,2017-10-05,A,329
21,2014-04-02,B,228
21,2016-05-02,C,556
21,2017-06-26,A,330
21,2013-05-26,B,315
21,2017-10-25,C,405
21,2014-02-18,A,517
21,2016-07-12,B,330
21,2014-06-18,C,532
21,2013-08-18,A,367
21,2016-02-09,B,397
21,2017-06-17,C,447
21,2016-01-12,A,390
21,2015-06-13,B,466
21,2012-05-08,C,433
21,2017-01-06,A,391
21,2012-06-17,B,527
21,2017-10-02,C,570
21,2016-06-29,A,223
21,2016-11-14,B,301
21,2016-02-13,C,511
21,2015-07-17,A,389
21,2016-03-15,B,411
21,2016-04-20,C,518
21,2012-08-28,A,525
21,2017-04-14,B,364
21,2017-02-23,C,243
21,2015-05-21,A,507
21,2014-02-28,B,412
21,2014-12-15,C,440
21,2015-07-25,A,373
21,2013-02-25,B,357
21,2016-05-11,C,581
21,2017-05-24,A,362
21,2014-12-01,B,394
21,2013-01-02,C,245
21,2014-12-27,A,330
21,2017-12-24,B,459
21,2014-09-07,C,496
21,2015-06-18,A,276
21,2014-02-20,B,557
21,2015-08-11,C,571
21,2013-07-28,A,264
21,2012-11-25,B,593
21,2016-06-23,C,393
21,2014-03-01,A,574
21,2017-02-16,B,419
21,2014-03-21,C,268
21,2017-11-04,A,537
21,2016-08-23,B,430
21,2015-03-15,C,559
21,2012-12-06,A,454
21,2012-07-13,B,400
21,2016-03-20,C,436
21,2013-04-06,A,560
21,2012-11-05,B,410
21,2012-03-31,C,410
21,2013-06-15,A,586
21,2015-07-14,B,428
21,2017-05-31,C,417
21,2015-11-07,A,228
21,2016-08-15,B,371
21,2017-01-02,C,483
21,2013-02-18,A,481
21,2016-10-18,B,549
21,2012-07-18,C,392
21,2015-11-21,A,343
21,2016-02-26,B,380
21,2017-11-11,C,288
21,2013-10-03,A,387
21,2016-12-18,B,462
21,2016-12-08,C,463
21,2014-06-28,A,491
21,2017-03-03,B,589
21,2013-01-05,C,392
21,2017-01-11,A,587
21,2016-09-30,B,450
21,2016-04-06,C,469
21,2016-05-27,A,310
21,2015-05-26,B,201
21,2015-01-20,C,300
21,2016-02-27,A,257
21,2016-11-28,B,498
21,2015-04-12,C,237
21,2017-02-12,A,254
21,2014-09-15,B,275
21,2017-11-09,C,330
21,2017-12-24,A,557
21,2017-04-21,B,516
21,2014-06-24,C,481
21,2012-08-11,A,450
21,2012-08-02,B,225
21,2013-09-24,C,305
21,2012-04-02,A,592
21,2015-03-09,B,281
21,2013-08-17,C,238
21,2017-02-03,A,315
21,2014-01-05,B,557
21,2015-10-10,C,549
21,2017-10-03,A,293
21,2016-10-27,B,350
21,2015-03-13,C,320
21,2012-08-15,A,544
21,2017-04-09,B,409
21,2013-03-23,C,363
21,2012-09-28,A,258
21,2012-07-18,B,272
21,2015-11-27,C,208
21,2012-04-16,A,546
21,2015-06-11,B,225
21,2012-12-11,C,439
21,2013-07-08,A,282
21,2014-05-13,B,493
21,2013-06-06,C,246
21,2012-02-27,A,464
21,2015-10-19,B,390
21,2012-07-20,C,528
21,2012-10-06,A,202
21,2013-04-27,B,563
21,2016-05-25,C,297
21,2012-12-31,A,553
21,2013-09-23,B,370
21,2012-03-31,C,420
21,2014-01-15,A,344
21,2013-10-04,B,374
21,2016-02-05,C,351
21,2014-04-23,A,300
21,2017-07-09,B,358
21,2016-02-07,C,501
21,2015-08-14,A,503
21,2014-12-07,B,550
21,2013-03-23,C,354
21,2014-05-25,A,426
21,2013-06-13,B,360
21,2015-10-07,C,467
21,2012-08-22,A,298
21,2017-03-28,B,345
21,2017-02-22,C,543
21,2012-06-14,A,218
21,2017-08-11,B,210
21,2017-07-25,C,570
21,2013-10-14,A,309
